,price,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,amenities_length
555,1428,6361579,Yau Tsim Mong,22.315304725713037,114.16883571649142,Apartment,Private room,4,1.0,0.0,2.0,Real Bed,21,93.0,10.0,0.49,20
556,251,3520329,Kowloon City,22.319181546487265,114.19400831680963,Apartment,Private room,2,0.5,1.0,1.0,Real Bed,40,93.0,9.0,0.83,13
557,1428,6361579,Yau Tsim Mong,22.3161447281806,114.17081832561607,Apartment,Private room,2,1.0,0.0,2.0,Real Bed,9,80.0,10.0,0.21,20
558,455,10709620,Sham Shui Po,22.33048542241618,114.16489649016692,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,77,79.0,9.0,1.6,10
559,1499,1991696,Yau Tsim Mong,22.297981111225155,114.17269427767354,Apartment,Entire home/apt,10,2.0,2.0,5.0,Real Bed,20,90.0,10.0,0.43,21
560,2504,18067961,Sai Kung,22.302994690764532,114.29046900254005,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,3,93.0,9.0,0.07,15
561,1248,15586744,Sai Kung,22.294932938829717,114.27146704865164,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,25,91.0,9.0,0.59,57
562,581,6811924,Yau Tsim Mong,22.30208237952838,114.1741803610313,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,17,89.0,8.0,0.74,23
563,801,15069940,Yau Tsim Mong,22.298693094449106,114.1738481269564,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,54,91.0,10.0,1.11,12
564,1279,8039233,Yau Tsim Mong,22.30331290772479,114.1841731273503,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,2,90.0,10.0,0.42,11
565,848,15069940,Yau Tsim Mong,22.298589076677413,114.17327395676037,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,46,90.0,10.0,0.95,17
566,298,4414904,Sham Shui Po,22.3271255333284,114.16366606554392,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,24,88.0,9.0,0.5,5
567,2700,4971086,Yau Tsim Mong,22.32120981355939,114.17133549065888,Apartment,Entire home/apt,16,3.0,5.0,7.0,Real Bed,47,96.0,10.0,1.12,29
568,879,15449365,Eastern,22.290857476740953,114.19674428462915,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,73,88.0,9.0,1.53,27
569,1091,4651097,Yau Tsim Mong,22.300282077474236,114.17592704826549,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,87,95.0,10.0,4.51,30
570,651,13543622,Wan Chai,22.28212937854895,114.18435207599873,Other,Private room,2,1.0,1.0,1.0,Real Bed,6,84.0,10.0,0.13,12
571,981,18699046,Central & Western,22.284308502387947,114.14906636123291,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,87.0,9.0,0.09,9
572,385,17597507,Wan Chai,22.280198061033673,114.18109018033584,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,90.0,10.0,0.74,15
573,1099,12310297,Central & Western,22.281956145293783,114.14234900756472,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,8,86.0,9.0,0.19,17
574,447,17404832,Yau Tsim Mong,22.305425507680965,114.1697521800471,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,42,85.0,9.0,1.34,24
575,1091,4651097,Yau Tsim Mong,22.32475899231805,114.16840486240127,Apartment,Entire home/apt,7,1.0,2.0,5.0,Real Bed,189,95.0,10.0,3.96,36
576,777,15617935,Yau Tsim Mong,22.3213301658784,114.16476098175714,Other,Entire home/apt,2,1.0,0.0,1.0,Real Bed,271,98.0,9.0,5.76,24
577,887,4286437,Central & Western,22.282342755998588,114.15260168994,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,31,95.0,10.0,0.66,11
578,1428,6361579,Yau Tsim Mong,22.31666214765073,114.17060040264843,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,6,77.0,10.0,0.14,18
579,447,4319967,Sham Shui Po,22.334737372541923,114.15840364047102,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,21,88.0,9.0,0.59,9
580,518,7250124,Central & Western,22.28571691242461,114.1472550527844,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,108,93.0,10.0,2.25,17
581,1201,6531713,Wan Chai,22.27153736197875,114.17898924705818,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,90.0,9.0,0.04,18
582,801,17986805,Tuen Mun,22.372759015181842,113.99177629721092,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,4,90.0,10.0,0.08,13
583,1130,4393124,Wan Chai,22.27800921910419,114.18115738043808,Apartment,Entire home/apt,9,1.0,2.0,4.0,Real Bed,25,94.0,10.0,0.53,20
584,997,18118444,Wan Chai,22.277514686235037,114.17526904039616,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,100.0,10.0,0.09,16
585,683,3161753,Yau Tsim Mong,22.306303467778367,114.16897335570684,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,208,97.0,10.0,4.39,24
587,1279,6684297,Wan Chai,22.279174934243564,114.17859410539677,Apartment,Entire home/apt,10,1.0,3.0,6.0,Real Bed,119,88.0,9.0,2.51,20
588,377,2283777,Wan Chai,22.278709056009728,114.18456009394308,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4,95.0,10.0,0.08,27
590,298,6593637,Sham Shui Po,22.33252299309174,114.16388086547691,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,164,93.0,10.0,3.49,14
591,298,6593637,Sham Shui Po,22.331420866811943,114.16350747287524,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,119,92.0,10.0,2.51,14
592,283,6593637,Sham Shui Po,22.33097418789434,114.16358760595158,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,185,91.0,9.0,3.91,18
593,683,19863691,Central & Western,22.28634523651412,114.14565630952032,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,126,98.0,10.0,2.72,27
594,1279,12486871,Yau Tsim Mong,22.299216147349615,114.173514920333,Apartment,Entire home/apt,8,1.0,3.0,4.0,Real Bed,115,90.0,10.0,3.69,22
595,1428,6361579,Yau Tsim Mong,22.316169081601625,114.16856915019292,Apartment,Private room,2,1.0,0.0,2.0,Real Bed,23,93.0,10.0,0.52,17
597,1499,19552611,Wong Tai Sin,22.346797409671137,114.19398177693981,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,7
598,997,18392298,Wan Chai,22.277946925769673,114.17405643380505,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,17,93.0,10.0,0.36,11
599,1852,14634338,Yau Tsim Mong,22.312623260696263,114.16964678922889,Apartment,Entire home/apt,13,2.0,3.0,7.0,Real Bed,63,93.0,10.0,1.63,12
600,1750,14634338,Yau Tsim Mong,22.311622880015694,114.17039091921787,Apartment,Entire home/apt,12,2.0,4.0,6.0,Real Bed,114,86.0,10.0,2.41,8
601,471,20204555,Central & Western,22.28712381433623,114.14278501427084,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,14,98.0,10.0,0.3,13
602,1852,14634338,Yau Tsim Mong,22.31176261057128,114.17177124055624,Apartment,Entire home/apt,13,2.0,3.0,7.0,Real Bed,82,88.0,10.0,2.04,11
603,1750,14634338,Yau Tsim Mong,22.313510636013852,114.16965580963898,Apartment,Entire home/apt,12,2.0,4.0,5.0,Real Bed,50,92.0,10.0,1.06,9
604,432,10221060,Sai Kung,22.292313345992092,114.27329940539921,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,107,98.0,10.0,2.35,49
605,471,10221060,Sai Kung,22.307135804762463,114.26051225789742,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,119,98.0,10.0,2.59,53
606,1099,18432476,Central & Western,22.28601156336511,114.1408634025328,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,0,0.0,0.0,0.0,7
607,251,1318579,Kowloon City,22.311066646430646,114.187647058629,Other,Private room,2,2.0,1.0,1.0,Real Bed,45,93.0,9.0,0.98,23
609,400,10705091,Central & Western,22.285871296358017,114.14720146890518,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,146,88.0,9.0,3.17,13
610,698,13138575,Yau Tsim Mong,22.31820805885234,114.15674258725045,Apartment,Private room,2,2.0,1.0,2.0,Real Bed,2,90.0,8.0,0.05,21
611,447,20401235,Wan Chai,22.2765480476678,114.1692200245338,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,22,98.0,10.0,2.66,33
612,400,5159219,Wan Chai,22.275578777355204,114.16849518662698,House,Private room,1,1.0,1.0,1.0,Real Bed,1,0.0,0.0,0.04,9
613,777,4089954,Wan Chai,22.2792899835967,114.18186232290978,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,91,91.0,10.0,1.98,12
614,997,6081672,Sai Kung,22.398125574648944,114.28650374706964,Apartment,Entire home/apt,5,4.0,3.0,3.0,Real Bed,14,87.0,9.0,0.31,25
615,251,15662261,Eastern,22.28561276646366,114.21337238890447,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,11,93.0,9.0,0.24,30
616,628,11643525,Central & Western,22.283919848970246,114.15058523072912,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,16,95.0,10.0,0.54,16
617,1279,19112239,Wan Chai,22.27814467247612,114.1770064190422,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,57,98.0,10.0,1.23,17
618,1083,7250124,Central & Western,22.28586151225727,114.14633406986013,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,33,91.0,9.0,0.77,19
619,275,20720771,Wan Chai,22.279968520173764,114.18425472531663,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,0,0.0,0.0,0.0,6
620,887,10579508,Central & Western,22.28014987911041,114.1510575717756,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,60.0,8.0,0.02,10
621,361,20790013,Yau Tsim Mong,22.30988380318166,114.16987675503776,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,95,91.0,9.0,2.3,12
622,887,9672550,Yau Tsim Mong,22.318118946859627,114.171286783806,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,37,85.0,10.0,0.81,16
623,377,20892924,Wan Chai,22.275248038029922,114.17038104922231,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,2,80.0,7.0,0.09,14
624,785,19872605,Kowloon City,22.30465182720241,114.18979431115238,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,28,96.0,9.0,0.63,29
625,801,18456145,Wan Chai,22.2765291401832,114.1864881248345,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,7,89.0,10.0,0.23,28
626,683,7250124,Central & Western,22.287102959326507,114.14634827432864,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,12,84.0,9.0,0.26,15
627,1727,18228281,Central & Western,22.279451910107575,114.15075798213556,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,107,97.0,9.0,2.31,32
628,502,739542,Central & Western,22.281613057679927,114.15162080783324,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,11,98.0,10.0,0.24,17
629,416,10705091,Central & Western,22.28864722755425,114.14856724146144,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,98,86.0,9.0,2.13,6
630,400,10705091,Central & Western,22.286617577118825,114.15086162604936,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,122,87.0,9.0,2.69,6
631,698,21311828,Central & Western,22.281331375104305,114.12892034824652,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,90.0,10.0,0.04,12
632,181,2767294,Wan Chai,22.285496668085393,114.19084976179221,Other,Shared room,1,1.0,1.0,1.0,Real Bed,13,92.0,10.0,0.61,14
633,722,8080831,Wan Chai,22.276631930405703,114.17835015371885,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,39,96.0,10.0,0.87,37
634,1664,15068582,Central & Western,22.280513009837588,114.1521328068381,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,39,100.0,10.0,0.86,31
635,502,21380536,Central & Western,22.28571963679372,114.14800326717705,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,12
636,1052,21389696,Central & Western,22.283218122452006,114.15141759699706,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,6,90.0,9.0,0.13,13
637,698,11569675,Central & Western,22.287685026429585,114.14140553070122,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,80.0,10.0,0.02,10
638,510,15586744,Sha Tin,22.38402775302188,114.18769134767912,House,Private room,1,1.0,1.0,1.0,Real Bed,28,99.0,10.0,0.68,46
639,510,15586744,Sha Tin,22.38356675980967,114.18679730256015,House,Private room,1,1.0,1.0,1.0,Real Bed,11,94.0,9.0,0.25,45
640,447,15586744,Sha Tin,22.384019116668444,114.1869918960518,House,Private room,1,1.0,1.0,1.0,Real Bed,27,98.0,10.0,0.6,47
641,298,21389696,Central & Western,22.283025203306114,114.1505773574598,Other,Private room,5,0.0,1.0,1.0,Other,0,0.0,0.0,0.0,1
642,777,6389428,Yau Tsim Mong,22.297458397599158,114.17385507258776,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,162,82.0,9.0,3.51,16
643,549,10044719,Yau Tsim Mong,22.321485821500765,114.17221808695743,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,161,86.0,9.0,3.51,11
644,651,10044719,Yau Tsim Mong,22.321250163970284,114.16984971444587,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,144,85.0,9.0,3.27,12
645,1805,1428352,Wan Chai,22.277493722535354,114.17260085805648,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,201,92.0,9.0,4.42,23
646,651,21709073,Central & Western,22.28754742977064,114.14144344304948,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,19,97.0,10.0,0.6,27
647,753,9541988,Central & Western,22.28419650459267,114.15030749927229,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,98.0,10.0,0.22,15
648,1012,21591327,Yau Tsim Mong,22.30363907162741,114.1700091244727,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,63,89.0,9.0,1.47,18
649,1060,3800609,Yau Tsim Mong,22.319665902282615,114.1703489014235,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,73,89.0,9.0,1.65,17
650,1350,304876,Central & Western,22.28058332719657,114.15563460208237,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,87,91.0,10.0,1.91,17
651,1201,10088915,Yau Tsim Mong,22.320806954040197,114.17040829349372,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,32,87.0,9.0,0.7,16
652,502,21082831,Islands,22.302045953139253,114.01199072929731,Other,Private room,1,1.0,1.0,1.0,Real Bed,110,97.0,10.0,2.4,12
653,596,21082831,Islands,22.293621763669023,114.01480340333002,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,313,98.0,10.0,6.81,15
654,400,21825459,Wan Chai,22.27855827642889,114.17475973878223,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.02,8
655,400,21669724,Central & Western,22.28031955541013,114.15334651330113,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,13,98.0,10.0,0.28,7
656,698,21082831,Islands,22.30403909119308,114.01116117949316,Apartment,Private room,3,0.0,1.0,2.0,Real Bed,150,98.0,10.0,3.31,14
657,1381,21860642,Islands,22.298101860894228,114.01269086875372,Apartment,Entire home/apt,5,1.0,2.0,5.0,Real Bed,0,0.0,0.0,0.0,13
658,447,21901134,Yau Tsim Mong,22.306409572929653,114.17157449195221,Other,Private room,2,1.0,1.0,2.0,Real Bed,18,88.0,10.0,0.42,14
659,487,21341189,Central & Western,22.28133270622266,114.15586962637302,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,16,79.0,9.0,1.04,15
660,651,22043432,Yau Tsim Mong,22.322095332583658,114.16990570962945,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,151,98.0,10.0,3.4,9
661,251,4850005,Sham Shui Po,22.330022794605974,114.1602535951685,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,45,93.0,10.0,1.04,20
662,730,22086808,Wan Chai,22.266261693954892,114.18367912212273,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,24,95.0,9.0,0.53,22
663,298,6389428,Kowloon City,22.310951459621574,114.18787880088371,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,75.0,9.0,0.27,13
664,1099,22284221,Wan Chai,22.280800005341348,114.18344436506716,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,140,88.0,10.0,3.21,17
665,447,10705091,Central & Western,22.28719414777401,114.14708131461752,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,117,90.0,10.0,2.66,6
666,628,12688476,Central & Western,22.287892645197147,114.14356907606972,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,5
667,698,3837605,Wan Chai,22.275766238171567,114.17166841195952,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,8,88.0,10.0,0.18,11
668,651,22241928,Tsuen Wan,22.397390886696087,114.1086768752564,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,0,0.0,0.0,0.0,11
669,777,8080831,Wan Chai,22.27815503835457,114.1787426144867,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,59,95.0,10.0,3.03,32
670,1397,22458775,Central & Western,22.285063492451368,114.15162318080095,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5,95.0,9.0,0.11,19
671,2001,22464070,Central & Western,22.284249971159653,114.15061012088344,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,9,100.0,10.0,0.2,13
672,997,13432257,Yau Tsim Mong,22.320131193802293,114.16438047625336,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,42,97.0,9.0,0.96,21
673,1201,22320989,Central & Western,22.280585638978554,114.15374014894131,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,13,88.0,9.0,0.29,9
674,377,3707765,Eastern,22.29227104486809,114.19789719372037,Apartment,Entire home/apt,2,1.0,0.0,1.0,Other,69,84.0,9.0,1.56,22
675,424,2283777,Wan Chai,22.28573419393173,114.1915000029435,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,18,87.0,9.0,0.4,28
676,801,5680245,Central & Western,22.28659759595733,114.14940411883444,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,149,86.0,9.0,3.31,19
677,1381,22743727,Yau Tsim Mong,22.303958502539626,114.16050755793802,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,9,91.0,10.0,0.2,20
678,1012,304876,Central & Western,22.280391369664983,114.1555134405274,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,64,90.0,10.0,1.42,14
679,997,4209137,Wan Chai,22.276680920265783,114.17783284637268,Apartment,Entire home/apt,8,1.0,2.0,3.0,Real Bed,120,84.0,9.0,2.7,24
680,651,22832152,Sham Shui Po,22.32139457205436,114.13594667991362,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,100.0,10.0,0.11,35
681,549,11222319,Central & Western,22.28332596338543,114.1539815270166,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,174,83.0,10.0,3.86,12
682,1428,6361579,Yau Tsim Mong,22.31567087298985,114.16873700805739,Apartment,Private room,4,1.0,0.0,2.0,Real Bed,27,90.0,10.0,0.63,18
683,455,22904456,Yau Tsim Mong,22.302749828817163,114.1750884579686,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,93,96.0,10.0,2.07,23
684,494,10221060,Sai Kung,22.295558504576203,114.27026010369137,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65,99.0,9.0,1.51,34
685,424,2283777,Wan Chai,22.280747418990348,114.18221743923884,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,90.0,10.0,0.18,21
686,761,22037293,Yau Tsim Mong,22.307342555136323,114.16607514919158,Other,Private room,3,1.0,1.0,2.0,Real Bed,188,97.0,10.0,4.32,20
687,950,16405423,Central & Western,22.2832718339462,114.14967591454308,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,100.0,10.0,0.06,17
688,1044,23022250,Yau Tsim Mong,22.317652356610054,114.17206681640559,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,19,94.0,9.0,0.43,15
689,973,23022250,Yau Tsim Mong,22.31578033962691,114.17183867418284,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,74,87.0,9.0,1.69,18
690,981,23022250,Yau Tsim Mong,22.31914158829636,114.17159825001178,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,44,90.0,10.0,1.01,15
691,502,2689225,Yau Tsim Mong,22.30587449213563,114.17109326701046,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,0,0.0,0.0,0.0,16
692,1366,23022250,Yau Tsim Mong,22.312276594544524,114.1696339928045,Apartment,Entire home/apt,8,1.0,3.0,4.0,Real Bed,44,94.0,10.0,0.98,15
693,542,2411054,Islands,22.230270434177523,114.11393620912358,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,38,98.0,9.0,0.88,19
694,400,23242765,Yau Tsim Mong,22.32382719016665,114.16764290819798,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,9,100.0,10.0,1.35,25
695,251,23141755,Yau Tsim Mong,22.308562862653552,114.16629462122484,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,79,86.0,9.0,1.79,14
696,251,23141755,Yau Tsim Mong,22.308662671243987,114.1649348315304,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,28,80.0,9.0,0.63,9
697,463,13434364,Central & Western,22.285171873707558,114.14772136490423,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,90.0,10.0,0.07,9
698,903,22458775,Central & Western,22.285148447088044,114.15118583209829,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,0,0.0,0.0,0.0,12
699,981,6809365,Wan Chai,22.280870861349687,114.18254718552707,Apartment,Entire home/apt,3,2.0,3.0,3.0,Real Bed,43,87.0,10.0,0.96,22
700,416,15586744,Sai Kung,22.29371474079885,114.26857119924783,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,100.0,10.0,0.23,64
701,377,6039361,Kowloon City,22.33007056284815,114.1876676467518,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,33,96.0,9.0,0.75,24
702,1177,20508734,Kowloon City,22.303153689401046,114.1859659340152,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,121,97.0,10.0,2.8,15
703,471,2324719,Central & Western,22.28769869516789,114.14586529997423,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,6,96.0,9.0,0.14,8
704,424,23273408,Central & Western,22.28547130980717,114.1524900902849,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,36,93.0,10.0,0.81,10
705,989,15262785,Yau Tsim Mong,22.3176289725281,114.1700529601305,Apartment,Entire home/apt,7,1.0,2.0,2.0,Real Bed,3,90.0,10.0,0.07,8
706,173,23376488,Yau Tsim Mong,22.309637227818094,114.17022945178915,Other,Shared room,10,2.0,1.0,10.0,Real Bed,200,94.0,10.0,4.5,9
707,2504,12857043,Eastern,22.293221570426983,114.20237478757997,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,100.0,10.0,0.75,53
708,1578,10957472,Central & Western,22.28066957770836,114.15520638345407,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,42,99.0,10.0,0.95,20
709,683,23438315,Yau Tsim Mong,22.2975997597778,114.17180684669157,Other,Private room,2,1.0,1.0,1.0,Real Bed,56,97.0,10.0,1.34,20
710,644,23508141,Islands,22.291146414234948,113.9493872450461,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,6,97.0,9.0,0.14,14
711,1413,15247446,Wan Chai,22.278216544129723,114.17667169010343,Apartment,Entire home/apt,12,3.0,3.0,5.0,Real Bed,98,98.0,10.0,4.89,16
712,1632,15247446,Wan Chai,22.279152522238814,114.17116237971085,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,168,94.0,10.0,3.82,16
713,801,23550726,Wan Chai,22.27921177346573,114.18750885461716,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,100.0,8.0,0.02,13
714,581,19664529,Yau Tsim Mong,22.30783399233016,114.1668000209443,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,108,89.0,9.0,3.16,22
715,1083,19664529,Yau Tsim Mong,22.30852729601099,114.16734506191885,Apartment,Entire home/apt,8,1.0,3.0,4.0,Real Bed,106,90.0,9.0,3.1,24
716,283,2283777,Yau Tsim Mong,22.30240505636721,114.17607987035677,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,85.0,9.0,0.12,27
717,1797,2395789,Sai Kung,22.388394402235075,114.26627273112774,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,34,96.0,10.0,0.77,35
718,753,197344,Tai Po,22.468261017612964,114.21819659048448,House,Private room,3,1.0,1.0,1.0,Real Bed,16,93.0,9.0,0.39,24
